filename,galaxy,split,cut_type,cut_category,shell_id,positive_manifest,local_velocity_kms,velocity_center_kms,velocity_offset_kms,spatial_window_kpc,velocity_window_kms,mask_pixels_manifest,quality_flags,pv_cut_center,pv_cut_angle_deg,spatial_offset_pix,spatial_offset_beam,angle_offset_deg,source,source_shell_id,sample_index,crop_v0,crop_pos0,true_patch,label_pixels_in_patch,max_probability,mean_probability,probability_mass,pred_patch_0p05,patch_tp_0p05,patch_fp_0p05,patch_fn_0p05,patch_tn_0p05,pixel_precision_0p05,pixel_recall_0p05,pixel_f1_0p05,pixel_tp_0p05,pixel_fp_0p05,pixel_fn_0p05,pred_patch_0p075,patch_tp_0p075,patch_fp_0p075,patch_fn_0p075,patch_tn_0p075,pixel_precision_0p075,pixel_recall_0p075,pixel_f1_0p075,pixel_tp_0p075,pixel_fp_0p075,pixel_fn_0p075
ngc_4449__std_000546.npy,ngc_4449,val,deployment_grid_standardized,fine_grid_deployment_like,,0,229.88272094726562,229.88272094726562,0.0,5.0,200.0,0,,"[576.0, 288.0]",90.0,,,,deployment_grid_standardized,,0,0,0,0,0,0.9982300400733948,0.012357242405414581,303.69158935546875,1,0,1,0,0,0.0,0.0,0.0,0,438,0,1,0,1,0,0,0.0,0.0,0.0,0,414,0
ngc_4449__std_000546.npy,ngc_4449,val,deployment_grid_standardized,fine_grid_deployment_like,,0,229.88272094726562,229.88272094726562,0.0,5.0,200.0,0,,"[576.0, 288.0]",90.0,,,,deployment_grid_standardized,,1,0,0,0,0,0.9982300400733948,0.012357242405414581,303.69158935546875,1,0,1,0,0,0.0,0.0,0.0,0,438,0,1,0,1,0,0,0.0,0.0,0.0,0,414,0
ho_ii__std_001078.npy,ho_ii,test,deployment_grid_standardized,fine_grid_deployment_like,,0,169.3302230834961,169.3302230834961,0.0,5.0,200.0,0,,"[384.0, 384.0]",90.0,,,,deployment_grid_standardized,,0,0,0,0,0,0.9980321526527405,0.004613068420439959,113.37077331542969,1,0,1,0,0,0.0,0.0,0.0,0,147,0,1,0,1,0,0,0.0,0.0,0.0,0,143,0
ho_ii__std_001078.npy,ho_ii,test,deployment_grid_standardized,fine_grid_deployment_like,,0,169.3302230834961,169.3302230834961,0.0,5.0,200.0,0,,"[384.0, 384.0]",90.0,,,,deployment_grid_standardized,,1,0,0,0,0,0.9980321526527405,0.004613068420439959,113.37077331542969,1,0,1,0,0,0.0,0.0,0.0,0,147,0,1,0,1,0,0,0.0,0.0,0.0,0,143,0
ngc_7793__std_000732.npy,ngc_7793,test,deployment_grid_standardized,fine_grid_deployment_like,,0,217.92369079589844,217.92369079589844,0.0,5.0,200.0,0,,"[480.0, 288.0]",90.0,,,,deployment_grid_standardized,,0,0,0,0,0,0.9980126619338989,0.005721626803278923,140.6147003173828,1,0,1,0,0,0.0,0.0,0.0,0,186,0,1,0,1,0,0,0.0,0.0,0.0,0,179,0
ngc_7793__std_000732.npy,ngc_7793,test,deployment_grid_standardized,fine_grid_deployment_like,,0,217.92369079589844,217.92369079589844,0.0,5.0,200.0,0,,"[480.0, 288.0]",90.0,,,,deployment_grid_standardized,,1,0,0,0,0,0.9980126619338989,0.005721626803278923,140.6147003173828,1,0,1,0,0,0.0,0.0,0.0,0,186,0,1,0,1,0,0,0.0,0.0,0.0,0,179,0
ngc_7793__std_000731.npy,ngc_7793,test,deployment_grid_standardized,fine_grid_deployment_like,,0,222.13096618652344,222.13096618652344,0.0,5.0,200.0,0,,"[480.0, 288.0]",45.0,,,,deployment_grid_standardized,,0,0,0,0,0,0.9977964162826538,0.007704159244894981,189.33741760253906,1,0,1,0,0,0.0,0.0,0.0,0,269,0,1,0,1,0,0,0.0,0.0,0.0,0,256,0
ngc_7793__std_000731.npy,ngc_7793,test,deployment_grid_standardized,fine_grid_deployment_like,,0,222.13096618652344,222.13096618652344,0.0,5.0,200.0,0,,"[480.0, 288.0]",45.0,,,,deployment_grid_standardized,,1,0,0,0,0,0.9977964162826538,0.007704159244894981,189.33741760253906,1,0,1,0,0,0.0,0.0,0.0,0,269,0,1,0,1,0,0,0.0,0.0,0.0,0,256,0
ngc_2366__std_000741.npy,ngc_2366,val,deployment_grid_standardized,fine_grid_deployment_like,,0,120.64408874511719,120.64408874511719,0.0,5.0,200.0,0,,"[480.0, 672.0]",45.0,,,,deployment_grid_standardized,,0,0,0,0,0,0.9977783560752869,0.015834858641028404,389.1575012207031,1,0,1,0,0,0.0,0.0,0.0,0,539,0,1,0,1,0,0,0.0,0.0,0.0,0,512,0
ngc_2366__std_000741.npy,ngc_2366,val,deployment_grid_standardized,fine_grid_deployment_like,,0,120.64408874511719,120.64408874511719,0.0,5.0,200.0,0,,"[480.0, 672.0]",45.0,,,,deployment_grid_standardized,,1,0,0,0,0,0.9977783560752869,0.015834858641028404,389.1575012207031,1,0,1,0,0,0.0,0.0,0.0,0,539,0,1,0,1,0,0,0.0,0.0,0.0,0,512,0
ngc_4736__std_000655.npy,ngc_4736,val,deployment_grid_standardized,fine_grid_deployment_like,,0,297.894775390625,297.894775390625,0.0,5.0,200.0,0,,"[480.0, 288.0]",135.0,,,,deployment_grid_standardized,,0,0,0,0,0,0.997662365436554,0.006874805316329002,168.95521545410156,1,0,1,0,0,0.0,0.0,0.0,0,205,0,1,0,1,0,0,0.0,0.0,0.0,0,200,0
ngc_4736__std_000655.npy,ngc_4736,val,deployment_grid_standardized,fine_grid_deployment_like,,0,297.894775390625,297.894775390625,0.0,5.0,200.0,0,,"[480.0, 288.0]",135.0,,,,deployment_grid_standardized,,1,0,0,0,0,0.997662365436554,0.006874805316329002,168.95521545410156,1,0,1,0,0,0.0,0.0,0.0,0,205,0,1,0,1,0,0,0.0,0.0,0.0,0,200,0
ngc_4736__std_000680.npy,ngc_4736,val,deployment_grid_standardized,fine_grid_deployment_like,,0,354.76220703125,354.76220703125,0.0,5.0,200.0,0,,"[576.0, 576.0]",0.0,,,,deployment_grid_standardized,,0,0,0,0,0,0.9973987936973572,0.010235105641186237,251.5379638671875,1,0,1,0,0,0.0,0.0,0.0,0,321,0,1,0,1,0,0,0.0,0.0,0.0,0,314,0
ngc_4736__std_000680.npy,ngc_4736,val,deployment_grid_standardized,fine_grid_deployment_like,,0,354.76220703125,354.76220703125,0.0,5.0,200.0,0,,"[576.0, 576.0]",0.0,,,,deployment_grid_standardized,,1,0,0,0,0,0.9973987936973572,0.010235105641186237,251.5379638671875,1,0,1,0,0,0.0,0.0,0.0,0,321,0,1,0,1,0,0,0.0,0.0,0.0,0,314,0
ngc_2366__std_000743.npy,ngc_2366,val,deployment_grid_standardized,fine_grid_deployment_like,,0,119.11592102050781,119.11592102050781,0.0,5.0,200.0,0,,"[480.0, 672.0]",135.0,,,,deployment_grid_standardized,,0,0,0,0,0,0.9971111416816711,0.018857179209589958,463.43402099609375,1,0,1,0,0,0.0,0.0,0.0,0,675,0,1,0,1,0,0,0.0,0.0,0.0,0,641,0
ngc_2366__std_000743.npy,ngc_2366,val,deployment_grid_standardized,fine_grid_deployment_like,,0,119.11592102050781,119.11592102050781,0.0,5.0,200.0,0,,"[480.0, 672.0]",135.0,,,,deployment_grid_standardized,,1,0,0,0,0,0.9971111416816711,0.018857179209589958,463.43402099609375,1,0,1,0,0,0.0,0.0,0.0,0,675,0,1,0,1,0,0,0.0,0.0,0.0,0,641,0
ngc_4449__std_000559.npy,ngc_4449,val,deployment_grid_standardized,fine_grid_deployment_like,,0,225.28677368164062,225.28677368164062,0.0,5.0,200.0,0,,"[0.0, 480.0]",135.0,,,,deployment_grid_standardized,,0,0,0,0,0,0.9970940947532654,0.004871368873864412,119.71876525878906,1,0,1,0,0,0.0,0.0,0.0,0,142,0,1,0,1,0,0,0.0,0.0,0.0,0,138,0
ngc_4449__std_000559.npy,ngc_4449,val,deployment_grid_standardized,fine_grid_deployment_like,,0,225.28677368164062,225.28677368164062,0.0,5.0,200.0,0,,"[0.0, 480.0]",135.0,,,,deployment_grid_standardized,,1,0,0,0,0,0.9970940947532654,0.004871368873864412,119.71876525878906,1,0,1,0,0,0.0,0.0,0.0,0,142,0,1,0,1,0,0,0.0,0.0,0.0,0,138,0
ngc_2366__std_000709.npy,ngc_2366,val,deployment_grid_standardized,fine_grid_deployment_like,,0,82.6235580444336,82.6235580444336,0.0,5.0,200.0,0,,"[672.0, 288.0]",45.0,,,,deployment_grid_standardized,,0,0,0,0,0,0.9969698190689087,0.010179383680224419,250.1685333251953,1,0,1,0,0,0.0,0.0,0.0,0,311,0,1,0,1,0,0,0.0,0.0,0.0,0,296,0
ngc_2366__std_000709.npy,ngc_2366,val,deployment_grid_standardized,fine_grid_deployment_like,,0,82.6235580444336,82.6235580444336,0.0,5.0,200.0,0,,"[672.0, 288.0]",45.0,,,,deployment_grid_standardized,,1,0,0,0,0,0.9969698190689087,0.010179383680224419,250.1685333251953,1,0,1,0,0,0.0,0.0,0.0,0,311,0,1,0,1,0,0,0.0,0.0,0.0,0,296,0
ngc_7793__std_000766.npy,ngc_7793,test,deployment_grid_standardized,fine_grid_deployment_like,,0,242.3768310546875,242.3768310546875,0.0,5.0,200.0,0,,"[480.0, 672.0]",0.0,,,,deployment_grid_standardized,,0,0,0,0,0,0.9965491890907288,0.007139489520341158,175.46009826660156,1,0,1,0,0,0.0,0.0,0.0,0,269,0,1,0,1,0,0,0.0,0.0,0.0,0,250,0
ngc_7793__std_000766.npy,ngc_7793,test,deployment_grid_standardized,fine_grid_deployment_like,,0,242.3768310546875,242.3768310546875,0.0,5.0,200.0,0,,"[480.0, 672.0]",0.0,,,,deployment_grid_standardized,,1,0,0,0,0,0.9965491890907288,0.007139489520341158,175.46009826660156,1,0,1,0,0,0.0,0.0,0.0,0,269,0,1,0,1,0,0,0.0,0.0,0.0,0,250,0
ngc_4449__std_000595.npy,ngc_4449,val,deployment_grid_standardized,fine_grid_deployment_like,,0,191.54452514648438,191.54452514648438,0.0,5.0,200.0,0,,"[384.0, 768.0]",135.0,,,,deployment_grid_standardized,,0,0,0,0,0,0.9964817762374878,0.00395967299118638,97.31292724609375,1,0,1,0,0,0.0,0.0,0.0,0,126,0,1,0,1,0,0,0.0,0.0,0.0,0,119,0
ngc_4449__std_000595.npy,ngc_4449,val,deployment_grid_standardized,fine_grid_deployment_like,,0,191.54452514648438,191.54452514648438,0.0,5.0,200.0,0,,"[384.0, 768.0]",135.0,,,,deployment_grid_standardized,,1,0,0,0,0,0.9964817762374878,0.00395967299118638,97.31292724609375,1,0,1,0,0,0.0,0.0,0.0,0,126,0,1,0,1,0,0,0.0,0.0,0.0,0,119,0
ngc_4449__std_000544.npy,ngc_4449,val,deployment_grid_standardized,fine_grid_deployment_like,,0,224.23141479492188,224.23141479492188,0.0,5.0,200.0,0,,"[576.0, 288.0]",0.0,,,,deployment_grid_standardized,,0,0,0,0,0,0.9964480400085449,0.007923753000795841,194.73414611816406,1,0,1,0,0,0.0,0.0,0.0,0,227,0,1,0,1,0,0,0.0,0.0,0.0,0,226,0
ngc_4449__std_000544.npy,ngc_4449,val,deployment_grid_standardized,fine_grid_deployment_like,,0,224.23141479492188,224.23141479492188,0.0,5.0,200.0,0,,"[576.0, 288.0]",0.0,,,,deployment_grid_standardized,,1,0,0,0,0,0.9964480400085449,0.007923753000795841,194.73414611816406,1,0,1,0,0,0.0,0.0,0.0,0,227,0,1,0,1,0,0,0.0,0.0,0.0,0,226,0
ngc_4736__std_000652.npy,ngc_4736,val,deployment_grid_standardized,fine_grid_deployment_like,,0,301.845703125,301.845703125,0.0,5.0,200.0,0,,"[480.0, 288.0]",0.0,,,,deployment_grid_standardized,,0,0,0,0,0,0.9963055849075317,0.007114591542631388,174.84820556640625,1,0,1,0,0,0.0,0.0,0.0,0,237,0,1,0,1,0,0,0.0,0.0,0.0,0,228,0
ngc_4736__std_000652.npy,ngc_4736,val,deployment_grid_standardized,fine_grid_deployment_like,,0,301.845703125,301.845703125,0.0,5.0,200.0,0,,"[480.0, 288.0]",0.0,,,,deployment_grid_standardized,,1,0,0,0,0,0.9963055849075317,0.007114591542631388,174.84820556640625,1,0,1,0,0,0.0,0.0,0.0,0,237,0,1,0,1,0,0,0.0,0.0,0.0,0,228,0
ngc_7793__std_000737.npy,ngc_7793,test,deployment_grid_standardized,fine_grid_deployment_like,,0,211.65969848632812,211.65969848632812,0.0,5.0,200.0,0,,"[288.0, 384.0]",135.0,,,,deployment_grid_standardized,,0,0,0,0,0,0.9961009621620178,0.004375271033495665,107.52665710449219,1,0,1,0,0,0.0,0.0,0.0,0,133,0,1,0,1,0,0,0.0,0.0,0.0,0,129,0
ngc_7793__std_000737.npy,ngc_7793,test,deployment_grid_standardized,fine_grid_deployment_like,,0,211.65969848632812,211.65969848632812,0.0,5.0,200.0,0,,"[288.0, 384.0]",135.0,,,,deployment_grid_standardized,,1,0,0,0,0,0.9961009621620178,0.004375271033495665,107.52665710449219,1,0,1,0,0,0.0,0.0,0.0,0,133,0,1,0,1,0,0,0.0,0.0,0.0,0,129,0
ngc_4736__std_000683.npy,ngc_4736,val,deployment_grid_standardized,fine_grid_deployment_like,,0,356.09796142578125,356.09796142578125,0.0,5.0,200.0,0,,"[576.0, 576.0]",135.0,,,,deployment_grid_standardized,,0,0,0,0,0,0.9957867860794067,0.007594794034957886,186.649658203125,1,0,1,0,0,0.0,0.0,0.0,0,240,0,1,0,1,0,0,0.0,0.0,0.0,0,235,0
ngc_4736__std_000683.npy,ngc_4736,val,deployment_grid_standardized,fine_grid_deployment_like,,0,356.09796142578125,356.09796142578125,0.0,5.0,200.0,0,,"[576.0, 576.0]",135.0,,,,deployment_grid_standardized,,1,0,0,0,0,0.9957867860794067,0.007594794034957886,186.649658203125,1,0,1,0,0,0.0,0.0,0.0,0,240,0,1,0,1,0,0,0.0,0.0,0.0,0,235,0
ngc_4449__std_000547.npy,ngc_4449,val,deployment_grid_standardized,fine_grid_deployment_like,,0,226.23722076416016,226.23722076416016,0.0,5.0,200.0,0,,"[576.0, 288.0]",135.0,,,,deployment_grid_standardized,,0,0,0,0,0,0.9956948757171631,0.011125748045742512,273.4263916015625,1,0,1,0,0,0.0,0.0,0.0,0,434,0,1,0,1,0,0,0.0,0.0,0.0,0,407,0
ngc_4449__std_000547.npy,ngc_4449,val,deployment_grid_standardized,fine_grid_deployment_like,,0,226.23722076416016,226.23722076416016,0.0,5.0,200.0,0,,"[576.0, 288.0]",135.0,,,,deployment_grid_standardized,,1,0,0,0,0,0.9956948757171631,0.011125748045742512,273.4263916015625,1,0,1,0,0,0.0,0.0,0.0,0,434,0,1,0,1,0,0,0.0,0.0,0.0,0,407,0
ho_i__std_000206.npy,ho_i,val,deployment_grid_standardized,fine_grid_deployment_like,,0,139.75994873046875,139.75994873046875,0.0,5.0,200.0,0,,"[576.0, 480.0]",90.0,,,,deployment_grid_standardized,,0,0,0,0,0,0.9956336617469788,0.012962239794433117,318.55999755859375,1,0,1,0,0,0.0,0.0,0.0,0,413,0,1,0,1,0,0,0.0,0.0,0.0,0,400,0
ho_i__std_000206.npy,ho_i,val,deployment_grid_standardized,fine_grid_deployment_like,,0,139.75994873046875,139.75994873046875,0.0,5.0,200.0,0,,"[576.0, 480.0]",90.0,,,,deployment_grid_standardized,,1,0,0,0,0,0.9956336617469788,0.012962239794433117,318.55999755859375,1,0,1,0,0,0.0,0.0,0.0,0,413,0,1,0,1,0,0,0.0,0.0,0.0,0,400,0
ngc_4449__std_000596.npy,ngc_4449,val,deployment_grid_standardized,fine_grid_deployment_like,,0,184.4048843383789,184.4048843383789,0.0,5.0,200.0,0,,"[864.0, 768.0]",0.0,,,,deployment_grid_standardized,,0,0,0,0,0,0.9956163167953491,0.004342216067016125,106.71430206298828,1,0,1,0,0,0.0,0.0,0.0,0,176,0,1,0,1,0,0,0.0,0.0,0.0,0,167,0
ngc_4449__std_000596.npy,ngc_4449,val,deployment_grid_standardized,fine_grid_deployment_like,,0,184.4048843383789,184.4048843383789,0.0,5.0,200.0,0,,"[864.0, 768.0]",0.0,,,,deployment_grid_standardized,,1,0,0,0,0,0.9956163167953491,0.004342216067016125,106.71430206298828,1,0,1,0,0,0.0,0.0,0.0,0,176,0,1,0,1,0,0,0.0,0.0,0.0,0,167,0
ngc_3184__std_001077.npy,ngc_3184,test,deployment_grid_standardized,fine_grid_deployment_like,,0,619.4415283203125,619.4415283203125,0.0,5.0,200.0,0,,"[384.0, 384.0]",45.0,,,,deployment_grid_standardized,,0,0,0,0,0,0.9953968524932861,0.005183504428714514,127.38980102539062,1,0,1,0,0,0.0,0.0,0.0,0,166,0,1,0,1,0,0,0.0,0.0,0.0,0,162,0
ngc_3184__std_001077.npy,ngc_3184,test,deployment_grid_standardized,fine_grid_deployment_like,,0,619.4415283203125,619.4415283203125,0.0,5.0,200.0,0,,"[384.0, 384.0]",45.0,,,,deployment_grid_standardized,,1,0,0,0,0,0.9953968524932861,0.005183504428714514,127.38980102539062,1,0,1,0,0,0.0,0.0,0.0,0,166,0,1,0,1,0,0,0.0,0.0,0.0,0,162,0
ngc_2366__std_000749.npy,ngc_2366,val,deployment_grid_standardized,fine_grid_deployment_like,,0,113.04092025756836,113.04092025756836,0.0,5.0,200.0,0,,"[384.0, 768.0]",45.0,,,,deployment_grid_standardized,,0,0,0,0,0,0.9953160881996155,0.019652366638183594,482.9765625,1,0,1,0,0,0.0,0.0,0.0,0,607,0,1,0,1,0,0,0.0,0.0,0.0,0,585,0
ngc_2366__std_000749.npy,ngc_2366,val,deployment_grid_standardized,fine_grid_deployment_like,,0,113.04092025756836,113.04092025756836,0.0,5.0,200.0,0,,"[384.0, 768.0]",45.0,,,,deployment_grid_standardized,,1,0,0,0,0,0.9953160881996155,0.019652366638183594,482.9765625,1,0,1,0,0,0.0,0.0,0.0,0,607,0,1,0,1,0,0,0.0,0.0,0.0,0,585,0
ngc_3184__std_001108.npy,ngc_3184,test,deployment_grid_standardized,fine_grid_deployment_like,,0,567.07666015625,567.07666015625,0.0,5.0,200.0,0,,"[480.0, 672.0]",0.0,,,,deployment_grid_standardized,,0,0,0,0,0,0.9952672719955444,0.0038648557383567095,94.98269653320312,1,0,1,0,0,0.0,0.0,0.0,0,116,0,1,0,1,0,0,0.0,0.0,0.0,0,113,0
ngc_3184__std_001108.npy,ngc_3184,test,deployment_grid_standardized,fine_grid_deployment_like,,0,567.07666015625,567.07666015625,0.0,5.0,200.0,0,,"[480.0, 672.0]",0.0,,,,deployment_grid_standardized,,1,0,0,0,0,0.9952672719955444,0.0038648557383567095,94.98269653320312,1,0,1,0,0,0.0,0.0,0.0,0,116,0,1,0,1,0,0,0.0,0.0,0.0,0,113,0
ho_i__std_000226.npy,ho_i,val,deployment_grid_standardized,fine_grid_deployment_like,,0,143.54685974121094,143.54685974121094,0.0,5.0,200.0,0,,"[480.0, 672.0]",90.0,,,,deployment_grid_standardized,,0,0,0,0,0,0.9952538013458252,0.007677993271499872,188.69436645507812,1,0,1,0,0,0.0,0.0,0.0,0,285,0,1,0,1,0,0,0.0,0.0,0.0,0,269,0
ho_i__std_000226.npy,ho_i,val,deployment_grid_standardized,fine_grid_deployment_like,,0,143.54685974121094,143.54685974121094,0.0,5.0,200.0,0,,"[480.0, 672.0]",90.0,,,,deployment_grid_standardized,,1,0,0,0,0,0.9952538013458252,0.007677993271499872,188.69436645507812,1,0,1,0,0,0.0,0.0,0.0,0,285,0,1,0,1,0,0,0.0,0.0,0.0,0,269,0
ngc_2366__std_000740.npy,ngc_2366,val,deployment_grid_standardized,fine_grid_deployment_like,,0,120.65390014648438,120.65390014648438,0.0,5.0,200.0,0,,"[480.0, 672.0]",0.0,,,,deployment_grid_standardized,,0,0,0,0,0,0.9951656460762024,0.01632058434188366,401.0946960449219,1,0,1,0,0,0.0,0.0,0.0,0,537,0,1,0,1,0,0,0.0,0.0,0.0,0,515,0
ngc_2366__std_000740.npy,ngc_2366,val,deployment_grid_standardized,fine_grid_deployment_like,,0,120.65390014648438,120.65390014648438,0.0,5.0,200.0,0,,"[480.0, 672.0]",0.0,,,,deployment_grid_standardized,,1,0,0,0,0,0.9951656460762024,0.01632058434188366,401.0946960449219,1,0,1,0,0,0.0,0.0,0.0,0,537,0,1,0,1,0,0,0.0,0.0,0.0,0,515,0
ngc_3184__std_001111.npy,ngc_3184,test,deployment_grid_standardized,fine_grid_deployment_like,,0,561.5838623046875,561.5838623046875,0.0,5.0,200.0,0,,"[480.0, 672.0]",135.0,,,,deployment_grid_standardized,,0,0,0,0,0,0.9951346516609192,0.008891260251402855,218.51161193847656,1,0,1,0,0,0.0,0.0,0.0,0,265,0,1,0,1,0,0,0.0,0.0,0.0,0,257,0
ngc_3184__std_001111.npy,ngc_3184,test,deployment_grid_standardized,fine_grid_deployment_like,,0,561.5838623046875,561.5838623046875,0.0,5.0,200.0,0,,"[480.0, 672.0]",135.0,,,,deployment_grid_standardized,,1,0,0,0,0,0.9951346516609192,0.008891260251402855,218.51161193847656,1,0,1,0,0,0.0,0.0,0.0,0,265,0,1,0,1,0,0,0.0,0.0,0.0,0,257,0
ngc_4449__std_000587.npy,ngc_4449,val,deployment_grid_standardized,fine_grid_deployment_like,,0,208.13478088378906,208.13478088378906,0.0,5.0,200.0,0,,"[576.0, 672.0]",135.0,,,,deployment_grid_standardized,,0,0,0,0,0,0.9948391318321228,0.006525818724185228,160.37852478027344,1,0,1,0,0,0.0,0.0,0.0,0,289,0,1,0,1,0,0,0.0,0.0,0.0,0,260,0
ngc_4449__std_000587.npy,ngc_4449,val,deployment_grid_standardized,fine_grid_deployment_like,,0,208.13478088378906,208.13478088378906,0.0,5.0,200.0,0,,"[576.0, 672.0]",135.0,,,,deployment_grid_standardized,,1,0,0,0,0,0.9948391318321228,0.006525818724185228,160.37852478027344,1,0,1,0,0,0.0,0.0,0.0,0,289,0,1,0,1,0,0,0.0,0.0,0.0,0,260,0
ngc_3184__std_001101.npy,ngc_3184,test,deployment_grid_standardized,fine_grid_deployment_like,,0,580.4879150390625,580.4879150390625,0.0,5.0,200.0,0,,"[672.0, 576.0]",45.0,,,,deployment_grid_standardized,,0,0,0,0,0,0.9947742819786072,0.006424556020647287,157.889892578125,1,0,1,0,0,0.0,0.0,0.0,0,217,0,1,0,1,0,0,0.0,0.0,0.0,0,210,0
ngc_3184__std_001101.npy,ngc_3184,test,deployment_grid_standardized,fine_grid_deployment_like,,0,580.4879150390625,580.4879150390625,0.0,5.0,200.0,0,,"[672.0, 576.0]",45.0,,,,deployment_grid_standardized,,1,0,0,0,0,0.9947742819786072,0.006424556020647287,157.889892578125,1,0,1,0,0,0.0,0.0,0.0,0,217,0,1,0,1,0,0,0.0,0.0,0.0,0,210,0
ngc_7793__std_000741.npy,ngc_7793,test,deployment_grid_standardized,fine_grid_deployment_like,,0,223.0725860595703,223.0725860595703,0.0,5.0,200.0,0,,"[576.0, 384.0]",135.0,,,,deployment_grid_standardized,,0,0,0,0,0,0.9945582151412964,0.003753482596948743,92.24559020996094,1,0,1,0,0,0.0,0.0,0.0,0,135,0,1,0,1,0,0,0.0,0.0,0.0,0,133,0
ngc_7793__std_000741.npy,ngc_7793,test,deployment_grid_standardized,fine_grid_deployment_like,,0,223.0725860595703,223.0725860595703,0.0,5.0,200.0,0,,"[576.0, 384.0]",135.0,,,,deployment_grid_standardized,,1,0,0,0,0,0.9945582151412964,0.003753482596948743,92.24559020996094,1,0,1,0,0,0.0,0.0,0.0,0,135,0,1,0,1,0,0,0.0,0.0,0.0,0,133,0
ngc_4449__std_000573.npy,ngc_4449,val,deployment_grid_standardized,fine_grid_deployment_like,,0,182.8738250732422,182.8738250732422,0.0,5.0,200.0,0,,"[384.0, 576.0]",45.0,,,,deployment_grid_standardized,,0,0,0,0,0,0.9942965507507324,0.0050890082493424416,125.06746673583984,1,0,1,0,0,0.0,0.0,0.0,0,182,0,1,0,1,0,0,0.0,0.0,0.0,0,174,0
ngc_4449__std_000573.npy,ngc_4449,val,deployment_grid_standardized,fine_grid_deployment_like,,0,182.8738250732422,182.8738250732422,0.0,5.0,200.0,0,,"[384.0, 576.0]",45.0,,,,deployment_grid_standardized,,1,0,0,0,0,0.9942965507507324,0.0050890082493424416,125.06746673583984,1,0,1,0,0,0.0,0.0,0.0,0,182,0,1,0,1,0,0,0.0,0.0,0.0,0,174,0
ngc_4449__std_000550.npy,ngc_4449,val,deployment_grid_standardized,fine_grid_deployment_like,,0,193.42119598388672,193.42119598388672,0.0,5.0,200.0,0,,"[288.0, 384.0]",90.0,,,,deployment_grid_standardized,,0,0,0,0,0,0.9938489198684692,0.004971304442733526,122.1747817993164,1,0,1,0,0,0.0,0.0,0.0,0,157,0,1,0,1,0,0,0.0,0.0,0.0,0,149,0
ngc_4449__std_000550.npy,ngc_4449,val,deployment_grid_standardized,fine_grid_deployment_like,,0,193.42119598388672,193.42119598388672,0.0,5.0,200.0,0,,"[288.0, 384.0]",90.0,,,,deployment_grid_standardized,,1,0,0,0,0,0.9938489198684692,0.004971304442733526,122.1747817993164,1,0,1,0,0,0.0,0.0,0.0,0,157,0,1,0,1,0,0,0.0,0.0,0.0,0,149,0
ngc_3184__std_001098.npy,ngc_3184,test,deployment_grid_standardized,fine_grid_deployment_like,,0,577.2200317382812,577.2200317382812,0.0,5.0,200.0,0,,"[384.0, 576.0]",90.0,,,,deployment_grid_standardized,,0,0,0,0,0,0.99378502368927,0.0057317647151649,140.8638458251953,1,0,1,0,0,0.0,0.0,0.0,0,197,0,1,0,1,0,0,0.0,0.0,0.0,0,187,0
ngc_3184__std_001098.npy,ngc_3184,test,deployment_grid_standardized,fine_grid_deployment_like,,0,577.2200317382812,577.2200317382812,0.0,5.0,200.0,0,,"[384.0, 576.0]",90.0,,,,deployment_grid_standardized,,1,0,0,0,0,0.99378502368927,0.0057317647151649,140.8638458251953,1,0,1,0,0,0.0,0.0,0.0,0,197,0,1,0,1,0,0,0.0,0.0,0.0,0,187,0
ngc_7793__std_000779.npy,ngc_7793,test,deployment_grid_standardized,fine_grid_deployment_like,,0,239.07830810546875,239.07830810546875,0.0,5.0,200.0,0,,"[672.0, 768.0]",45.0,,,,deployment_grid_standardized,,0,0,0,0,0,0.9936965107917786,0.004382633138448,107.70759582519531,1,0,1,0,0,0.0,0.0,0.0,0,130,0,1,0,1,0,0,0.0,0.0,0.0,0,125,0
ngc_7793__std_000779.npy,ngc_7793,test,deployment_grid_standardized,fine_grid_deployment_like,,0,239.07830810546875,239.07830810546875,0.0,5.0,200.0,0,,"[672.0, 768.0]",45.0,,,,deployment_grid_standardized,,1,0,0,0,0,0.9936965107917786,0.004382633138448,107.70759582519531,1,0,1,0,0,0.0,0.0,0.0,0,130,0,1,0,1,0,0,0.0,0.0,0.0,0,125,0
ngc_3184__std_001096.npy,ngc_3184,test,deployment_grid_standardized,fine_grid_deployment_like,,0,574.7551879882812,574.7551879882812,0.0,5.0,200.0,0,,"[384.0, 576.0]",0.0,,,,deployment_grid_standardized,,0,0,0,0,0,0.9936220645904541,0.004599843639880419,113.0457534790039,1,0,1,0,0,0.0,0.0,0.0,0,147,0,1,0,1,0,0,0.0,0.0,0.0,0,143,0
ngc_3184__std_001096.npy,ngc_3184,test,deployment_grid_standardized,fine_grid_deployment_like,,0,574.7551879882812,574.7551879882812,0.0,5.0,200.0,0,,"[384.0, 576.0]",0.0,,,,deployment_grid_standardized,,1,0,0,0,0,0.9936220645904541,0.004599843639880419,113.0457534790039,1,0,1,0,0,0.0,0.0,0.0,0,147,0,1,0,1,0,0,0.0,0.0,0.0,0,143,0
